"id"	"stoichiometry"	"direction"	"catalyzed_by"	
"RXN0-7208-CPD0-1235//CPD0-1235.21."	{"CPD0-1235[CCO-PERI-BAC]":-1,"CPD0-1235[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-CPD0-1286//CPD0-1286.21."	{"CPD0-1286[CCO-PERI-BAC]":-1,"CPD0-1286[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-CPD0-1374//CPD0-1374.21."	{"CPD0-1374[CCO-PERI-BAC]":-1,"CPD0-1374[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-CPD0-2636//CPD0-2636.21."	{"CPD0-2636[CCO-PERI-BAC]":-1,"CPD0-2636[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-CPD0-2637//CPD0-2637.21."	{"CPD0-2637[CCO-PERI-BAC]":-1,"CPD0-2637[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-D-ALLOSE-6-PHOSPHATE//D-ALLOSE-6-PHOSPHATE.43."	{"D-ALLOSE-6-PHOSPHATE[CCO-PERI-BAC]":-1,"D-ALLOSE-6-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-D-ALLULOSE-6-PHOSPHATE//D-ALLULOSE-6-PHOSPHATE.47."	{"D-ALLULOSE-6-PHOSPHATE[CCO-PERI-BAC]":-1,"D-ALLULOSE-6-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-D-RIBULOSE-1-P//D-RIBULOSE-1-P.31."	{"D-RIBULOSE-1-P[CCO-PERI-BAC]":-1,"D-RIBULOSE-1-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-D-SEDOHEPTULOSE-1-7-P2//D-SEDOHEPTULOSE-1-7-P2.47."	{"D-SEDOHEPTULOSE-1-7-P2[CCO-PERI-BAC]":-1,"D-SEDOHEPTULOSE-1-7-P2[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-D-SORBITOL-6-P//D-SORBITOL-6-P.31."	{"D-SORBITOL-6-P[CCO-PERI-BAC]":-1,"D-SORBITOL-6-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-DEOXY-D-RIBOSE-1-PHOSPHATE//DEOXY-D-RIBOSE-1-PHOSPHATE.55."	{"DEOXY-D-RIBOSE-1-PHOSPHATE[CCO-PERI-BAC]":-1,"DEOXY-D-RIBOSE-1-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-DEOXYXYLULOSE-5P//DEOXYXYLULOSE-5P.35."	{"DEOXYXYLULOSE-5P[CCO-PERI-BAC]":-1,"DEOXYXYLULOSE-5P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-DIHYDROXY-ACETONE-PHOSPHATE//DIHYDROXY-ACETONE-PHOSPHATE.57."	{"DIHYDROXY-ACETONE-PHOSPHATE[CCO-PERI-BAC]":-1,"DIHYDROXY-ACETONE-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-ERYTHRONATE-4P//ERYTHRONATE-4P.31."	{"ERYTHRONATE-4P[CCO-PERI-BAC]":-1,"ERYTHRONATE-4P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-ERYTHROSE-4P//ERYTHROSE-4P.27."	{"ERYTHROSE-4P[CCO-PERI-BAC]":-1,"ERYTHROSE-4P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-FRU1P//FRU1P.13."	{"FRU1P[CCO-PERI-BAC]":-1,"FRU1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-FRUCTOSE-16-DIPHOSPHATE//FRUCTOSE-16-DIPHOSPHATE.49."	{"FRUCTOSE-16-DIPHOSPHATE[CCO-PERI-BAC]":-1,"FRUCTOSE-16-DIPHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-FRUCTOSE-6P//FRUCTOSE-6P.25."	{"FRUCTOSE-6P[CCO-PERI-BAC]":-1,"FRUCTOSE-6P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-FRUCTOSELYSINE-6-PHOSPHATE//FRUCTOSELYSINE-6-PHOSPHATE.55."	{"FRUCTOSELYSINE-6-PHOSPHATE[CCO-PERI-BAC]":-1,"FRUCTOSELYSINE-6-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-FUCULOSE-1P//FUCULOSE-1P.25."	{"FUCULOSE-1P[CCO-PERI-BAC]":-1,"FUCULOSE-1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-GALACTITOL-1-PHOSPHATE//GALACTITOL-1-PHOSPHATE.47."	{"GALACTITOL-1-PHOSPHATE[CCO-PERI-BAC]":-1,"GALACTITOL-1-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-GALACTOSE-1P//GALACTOSE-1P.27."	{"GALACTOSE-1P[CCO-PERI-BAC]":-1,"GALACTOSE-1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-GAP//GAP.9."	{"GAP[CCO-PERI-BAC]":-1,"GAP[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-GLC-1-P//GLC-1-P.17."	{"GLC-1-P[CCO-PERI-BAC]":-1,"GLC-1-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-GLC-6-P//GLC-6-P.17."	{"GLC-6-P[CCO-PERI-BAC]":-1,"GLC-6-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-GLUCOSAMINE-1P//GLUCOSAMINE-1P.31."	{"GLUCOSAMINE-1P[CCO-PERI-BAC]":-1,"GLUCOSAMINE-1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-L-ASCORBATE-6-PHOSPHATE//L-ASCORBATE-6-PHOSPHATE.49."	{"L-ASCORBATE-6-PHOSPHATE[CCO-PERI-BAC]":-1,"L-ASCORBATE-6-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-L-GLYCERALDEHYDE-3-PHOSPHATE//L-GLYCERALDEHYDE-3-PHOSPHATE.59."	{"L-GLYCERALDEHYDE-3-PHOSPHATE[CCO-PERI-BAC]":-1,"L-GLYCERALDEHYDE-3-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-L-RIBULOSE-5-P//L-RIBULOSE-5-P.31."	{"L-RIBULOSE-5-P[CCO-PERI-BAC]":-1,"L-RIBULOSE-5-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-L-XYLULOSE-5-P//L-XYLULOSE-5-P.31."	{"L-XYLULOSE-5-P[CCO-PERI-BAC]":-1,"L-XYLULOSE-5-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-MANNITOL-1P//MANNITOL-1P.25."	{"MANNITOL-1P[CCO-PERI-BAC]":-1,"MANNITOL-1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-MANNOSE-1P//MANNOSE-1P.23."	{"MANNOSE-1P[CCO-PERI-BAC]":-1,"MANNOSE-1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-MANNOSE-6P//MANNOSE-6P.23."	{"MANNOSE-6P[CCO-PERI-BAC]":-1,"MANNOSE-6P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-N-ACETYL-D-GLUCOSAMINE-1-P//N-ACETYL-D-GLUCOSAMINE-1-P.55."	{"N-ACETYL-D-GLUCOSAMINE-1-P[CCO-PERI-BAC]":-1,"N-ACETYL-D-GLUCOSAMINE-1-P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-PRPP//PRPP.11."	{"PRPP[CCO-PERI-BAC]":-1,"PRPP[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-RHAMNULOSE-1P//RHAMNULOSE-1P.29."	{"RHAMNULOSE-1P[CCO-PERI-BAC]":-1,"RHAMNULOSE-1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-RIBOSE-1P//RIBOSE-1P.21."	{"RIBOSE-1P[CCO-PERI-BAC]":-1,"RIBOSE-1P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-RIBULOSE-5P//RIBULOSE-5P.25."	{"RIBULOSE-5P[CCO-PERI-BAC]":-1,"RIBULOSE-5P[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-TAGATOSE-1-6-DIPHOSPHATE//TAGATOSE-1-6-DIPHOSPHATE.51."	{"TAGATOSE-1-6-DIPHOSPHATE[CCO-PERI-BAC]":-1,"TAGATOSE-1-6-DIPHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-TAGATOSE-6-PHOSPHATE//TAGATOSE-6-PHOSPHATE.43."	{"TAGATOSE-6-PHOSPHATE[CCO-PERI-BAC]":-1,"TAGATOSE-6-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7208-XYLULOSE-5-PHOSPHATE//XYLULOSE-5-PHOSPHATE.43."	{"XYLULOSE-5-PHOSPHATE[CCO-PERI-BAC]":-1,"XYLULOSE-5-PHOSPHATE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-4-AMINO-4-DEOXY-L-ARABINOSE//4-AMINO-4-DEOXY-L-ARABINOSE.57."	{"4-AMINO-4-DEOXY-L-ARABINOSE[CCO-PERI-BAC]":-1,"4-AMINO-4-DEOXY-L-ARABINOSE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-ALPHA-D-GALACTOSE//ALPHA-D-GALACTOSE.37."	{"ALPHA-D-GALACTOSE[CCO-PERI-BAC]":-1,"ALPHA-D-GALACTOSE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-ALPHA-GLUCOSE//ALPHA-GLUCOSE.29."	{"ALPHA-GLUCOSE[CCO-PERI-BAC]":-1,"ALPHA-GLUCOSE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-ALTROSE//ALTROSE.17."	{"ALTROSE[CCO-PERI-BAC]":-1,"ALTROSE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-ARABINOSE//ARABINOSE.21."	{"ARABINOSE[CCO-PERI-BAC]":-1,"ARABINOSE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-BETA-D-FRUCTOSE//BETA-D-FRUCTOSE.33."	{"BETA-D-FRUCTOSE[CCO-PERI-BAC]":-1,"BETA-D-FRUCTOSE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-BETA-D-XYLOSE//BETA-D-XYLOSE.29."	{"BETA-D-XYLOSE[CCO-PERI-BAC]":-1,"BETA-D-XYLOSE[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-10329//CPD-10329.21."	{"CPD-10329[CCO-PERI-BAC]":-1,"CPD-10329[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-10330//CPD-10330.21."	{"CPD-10330[CCO-PERI-BAC]":-1,"CPD-10330[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-10543//CPD-10543.21."	{"CPD-10543[CCO-PERI-BAC]":-1,"CPD-10543[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-10723//CPD-10723.21."	{"CPD-10723[CCO-PERI-BAC]":-1,"CPD-10723[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-10725//CPD-10725.21."	{"CPD-10725[CCO-PERI-BAC]":-1,"CPD-10725[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-10726//CPD-10726.21."	{"CPD-10726[CCO-PERI-BAC]":-1,"CPD-10726[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12043//CPD-12043.21."	{"CPD-12043[CCO-PERI-BAC]":-1,"CPD-12043[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12044//CPD-12044.21."	{"CPD-12044[CCO-PERI-BAC]":-1,"CPD-12044[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12045//CPD-12045.21."	{"CPD-12045[CCO-PERI-BAC]":-1,"CPD-12045[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12046//CPD-12046.21."	{"CPD-12046[CCO-PERI-BAC]":-1,"CPD-12046[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12047//CPD-12047.21."	{"CPD-12047[CCO-PERI-BAC]":-1,"CPD-12047[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12049//CPD-12049.21."	{"CPD-12049[CCO-PERI-BAC]":-1,"CPD-12049[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12538//CPD-12538.21."	{"CPD-12538[CCO-PERI-BAC]":-1,"CPD-12538[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12539//CPD-12539.21."	{"CPD-12539[CCO-PERI-BAC]":-1,"CPD-12539[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-12601//CPD-12601.21."	{"CPD-12601[CCO-PERI-BAC]":-1,"CPD-12601[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-13122//CPD-13122.21."	{"CPD-13122[CCO-PERI-BAC]":-1,"CPD-13122[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-13428//CPD-13428.21."	{"CPD-13428[CCO-PERI-BAC]":-1,"CPD-13428[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-13559//CPD-13559.21."	{"CPD-13559[CCO-PERI-BAC]":-1,"CPD-13559[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-13829//CPD-13829.21."	{"CPD-13829[CCO-PERI-BAC]":-1,"CPD-13829[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15373//CPD-15373.21."	{"CPD-15373[CCO-PERI-BAC]":-1,"CPD-15373[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15374//CPD-15374.21."	{"CPD-15374[CCO-PERI-BAC]":-1,"CPD-15374[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15377//CPD-15377.21."	{"CPD-15377[CCO-PERI-BAC]":-1,"CPD-15377[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15382//CPD-15382.21."	{"CPD-15382[CCO-PERI-BAC]":-1,"CPD-15382[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15590//CPD-15590.21."	{"CPD-15590[CCO-PERI-BAC]":-1,"CPD-15590[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15616//CPD-15616.21."	{"CPD-15616[CCO-PERI-BAC]":-1,"CPD-15616[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15619//CPD-15619.21."	{"CPD-15619[CCO-PERI-BAC]":-1,"CPD-15619[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15629//CPD-15629.21."	{"CPD-15629[CCO-PERI-BAC]":-1,"CPD-15629[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15699//CPD-15699.21."	{"CPD-15699[CCO-PERI-BAC]":-1,"CPD-15699[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15700//CPD-15700.21."	{"CPD-15700[CCO-PERI-BAC]":-1,"CPD-15700[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15761//CPD-15761.21."	{"CPD-15761[CCO-PERI-BAC]":-1,"CPD-15761[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15762//CPD-15762.21."	{"CPD-15762[CCO-PERI-BAC]":-1,"CPD-15762[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15818//CPD-15818.21."	{"CPD-15818[CCO-PERI-BAC]":-1,"CPD-15818[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15829//CPD-15829.21."	{"CPD-15829[CCO-PERI-BAC]":-1,"CPD-15829[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-15868//CPD-15868.21."	{"CPD-15868[CCO-PERI-BAC]":-1,"CPD-15868[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-16566//CPD-16566.21."	{"CPD-16566[CCO-PERI-BAC]":-1,"CPD-16566[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-16716//CPD-16716.21."	{"CPD-16716[CCO-PERI-BAC]":-1,"CPD-16716[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-19745//CPD-19745.21."	{"CPD-19745[CCO-PERI-BAC]":-1,"CPD-19745[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-21258//CPD-21258.21."	{"CPD-21258[CCO-PERI-BAC]":-1,"CPD-21258[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-21685//CPD-21685.21."	{"CPD-21685[CCO-PERI-BAC]":-1,"CPD-21685[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-22681//CPD-22681.21."	{"CPD-22681[CCO-PERI-BAC]":-1,"CPD-22681[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-227//CPD-227.17."	{"CPD-227[CCO-PERI-BAC]":-1,"CPD-227[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-23431//CPD-23431.21."	{"CPD-23431[CCO-PERI-BAC]":-1,"CPD-23431[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-355//CPD-355.17."	{"CPD-355[CCO-PERI-BAC]":-1,"CPD-355[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-3604//CPD-3604.19."	{"CPD-3604[CCO-PERI-BAC]":-1,"CPD-3604[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-3607//CPD-3607.19."	{"CPD-3607[CCO-PERI-BAC]":-1,"CPD-3607[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-3609//CPD-3609.19."	{"CPD-3609[CCO-PERI-BAC]":-1,"CPD-3609[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-369//CPD-369.17."	{"CPD-369[CCO-PERI-BAC]":-1,"CPD-369[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-5861//CPD-5861.19."	{"CPD-5861[CCO-PERI-BAC]":-1,"CPD-5861[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-6001//CPD-6001.19."	{"CPD-6001[CCO-PERI-BAC]":-1,"CPD-6001[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-6182//CPD-6182.19."	{"CPD-6182[CCO-PERI-BAC]":-1,"CPD-6182[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD-7246//CPD-7246.19."	{"CPD-7246[CCO-PERI-BAC]":-1,"CPD-7246[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD0-1107//CPD0-1107.21."	{"CPD0-1107[CCO-PERI-BAC]":-1,"CPD0-1107[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD0-1108//CPD0-1108.21."	{"CPD0-1108[CCO-PERI-BAC]":-1,"CPD0-1108[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD0-1110//CPD0-1110.21."	{"CPD0-1110[CCO-PERI-BAC]":-1,"CPD0-1110[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD0-1112//CPD0-1112.21."	{"CPD0-1112[CCO-PERI-BAC]":-1,"CPD0-1112[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD0-1114//CPD0-1114.21."	{"CPD0-1114[CCO-PERI-BAC]":-1,"CPD0-1114[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD0-1122//CPD0-1122.21."	{"CPD0-1122[CCO-PERI-BAC]":-1,"CPD0-1122[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
"RXN0-7209-CPD0-1123//CPD0-1123.21."	{"CPD0-1123[CCO-PERI-BAC]":-1,"CPD0-1123[CCO-EXTRACELLULAR]":1}	"BOTH"	["CPLX0-7530", "CPLX0-7533", "CPLX0-7534"]	
