"left"	"right"	"id"	"rho"	"name"
3421442	3421443	"TERM_WC-1941"	"0"	"TERM_WC_rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF"
3421442	3421443	"TERM_WC-1942"	"0"	"TERM_WC_rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF"
4211185	4205886	"TERM_WC-1943"	"0"	"TERM_WC_rrsE-gltV-rrlE-rrfE"
4211185	4205994	"TERM_WC-1944"	"0"	"TERM_WC_rrsE-gltV-rrlE-rrfE"
2724088	2724089	"TERM_WC-1945"	"0"	"TERM_WC_rrsG-gltW-rrlG-rrfG"
2724088	2724089	"TERM_WC-1946"	"0"	"TERM_WC_rrsG-gltW-rrlG-rrfG"
228878	223593	"TERM_WC-1947"	"0"	"TERM_WC_rrsH-ileV-alaV-rrlH-rrfH"
228878	223485	"TERM_WC-1948"	"0"	"TERM_WC_rrsH-ileV-alaV-rrlH-rrfH"
4194352	4194353	"TERM_WC-1949"	"0"	"TERM_WC_rsd"
4330201	4330202	"TERM_WC-195"	"0"	"TERM_WC_basS"
4194352	4194353	"TERM_WC-1950"	"0"	"TERM_WC_rsd"
2705341	2705342	"TERM_WC-1951"	"0"	"TERM_WC_rseABC"
197901	196470	"TERM_WC-1952"	"0"	"TERM_WC_rseP"
663322	663323	"TERM_WC-1953"	"0"	"TERM_WC_rsfS-rlmH-mrdAB-rlpA"
4388477	4388478	"TERM_WC-1954"	"0"	"TERM_WC_rsgA"
50377	50378	"TERM_WC-1955"	"0"	"TERM_WC_rsmA-apaGH"
3434521	3433013	"TERM_WC-1956"	"0"	"TERM_WC_rsmB"
4604689	4604690	"TERM_WC-1957"	"0"	"TERM_WC_rsmC"
4604689	4604690	"TERM_WC-1958"	"0"	"TERM_WC_rsmC"
3603274	3602375	"TERM_WC-1959"	"0"	"TERM_WC_rsmD-yhhL"
3734373	3734374	"TERM_WC-196"	"0"	"TERM_WC_bax"
3603274	3602338	"TERM_WC-1960"	"0"	"TERM_WC_rsmD-yhhL"
3603274	3602320	"TERM_WC-1961"	"0"	"TERM_WC_rsmD-yhhL"
3090853	3089040	"TERM_WC-1962"	"0"	"TERM_WC_rsmE-gshB"
3090853	3089090	"TERM_WC-1963"	"0"	"TERM_WC_rsmE-gshB"
1919689	1918247	"TERM_WC-1964"	"0"	"TERM_WC_rsmF"
3921077	3921078	"TERM_WC-1965"	"0"	"TERM_WC_rsmG"
3290494	3290495	"TERM_WC-1966"	"0"	"TERM_WC_rsmI"
1650917	1650918	"TERM_WC-1967"	"0"	"TERM_WC_rspA-rspB"
1290481	1288329	"TERM_WC-1968"	"0"	"TERM_WC_rssAB"
1290481	1289443	"TERM_WC-1969"	"0"	"TERM_WC_rssB"
3734373	3734374	"TERM_WC-197"	"0"	"TERM_WC_bax"
1682210	1680162	"TERM_WC-1970"	"0"	"TERM_WC_rstAB"
2277807	2277808	"TERM_WC-1971"	"0"	"TERM_WC_rsuA"
2277807	2277808	"TERM_WC-1972"	"0"	"TERM_WC_rsuA"
1710185	1703779	"TERM_WC-1973"	"0"	"TERM_WC_rsxABCDGE-nth"
3553852	3553853	"TERM_WC-1974"	"0"	"TERM_WC_rtcA"
3553852	3553853	"TERM_WC-1975"	"0"	"TERM_WC_rtcA"
3553852	3553853	"TERM_WC-1976"	"0"	"TERM_WC_rtcA"
3553852	3553853	"TERM_WC-1977"	"0"	"TERM_WC_rtcBA"
3557891	3556290	"TERM_WC-1978"	"0"	"TERM_WC_rtcR"
2270307	2268700	"TERM_WC-1979"	"0"	"TERM_WC_rtn"
2598973	2598459	"TERM_WC-198"	"0"	"TERM_WC_bcp"
1286286	1286287	"TERM_WC-1980"	"0"	"TERM_WC_rttR"
1067731	1067732	"TERM_WC-1981"	"0"	"TERM_WC_rutABCDEFG"
1067731	1067732	"TERM_WC-1982"	"0"	"TERM_WC_rutG"
1074106	1073336	"TERM_WC-1983"	"0"	"TERM_WC_rutR"
1074106	1073357	"TERM_WC-1984"	"0"	"TERM_WC_rutR"
851945	851946	"TERM_WC-1985"	"0"	"TERM_WC_rybA-mntS"
887197	887198	"TERM_WC-1986"	"0"	"TERM_WC_rybB"
1762734	1762735	"TERM_WC-1987"	"0"	"TERM_WC_rydB"
1762734	1762735	"TERM_WC-1988"	"0"	"TERM_WC_rydB"
1489464	1489465	"TERM_WC-1989"	"0"	"TERM_WC_rydC"
2276589	2276590	"TERM_WC-199"	"0"	"TERM_WC_bcr"
1921341	1921090	"TERM_WC-1990"	"0"	"TERM_WC_ryeA"
1921125	1921126	"TERM_WC-1991"	"0"	"TERM_WC_ryeB"
2652183	2651721	"TERM_WC-1992"	"0"	"TERM_WC_ryfA"
2732172	2732173	"TERM_WC-1993"	"0"	"TERM_WC_ryfD"
3578947	3578948	"TERM_WC-1994"	"0"	"TERM_WC_ryhB"
4526092	4526000	"TERM_WC-1995"	"0"	"TERM_WC_ryjB"
577735	577550	"TERM_WC-1996"	"0"	"TERM_WC_rzoD"
1421612	1421424	"TERM_WC-1997"	"0"	"TERM_WC_rzoR"
1611336	1611337	"TERM_WC-1998"	"0"	"TERM_WC_sad"
1580947	1580948	"TERM_WC-1999"	"0"	"TERM_WC_safA-ydeO"
3384240	3384241	"TERM_WC-2"	"0"	"TERM_WC_aaeB"
1336533	1333805	"TERM_WC-20"	"0"	"TERM_WC_acnA"
3683720	3683721	"TERM_WC-200"	"0"	"TERM_WC_bcsABZC"
2231864	2230706	"TERM_WC-2000"	"0"	"TERM_WC_sanA-yeiS"
1349849	1349850	"TERM_WC-2001"	"0"	"TERM_WC_sapABCDF"
1349849	1349850	"TERM_WC-2002"	"0"	"TERM_WC_sapF"
2082210	2080752	"TERM_WC-2003"	"0"	"TERM_WC_sbcB"
411828	411829	"TERM_WC-2004"	"0"	"TERM_WC_sbcC"
411828	411829	"TERM_WC-2005"	"0"	"TERM_WC_sbcDC"
398193	395777	"TERM_WC-2006"	"0"	"TERM_WC_sbmA-yaiW"
2078810	2078811	"TERM_WC-2007"	"0"	"TERM_WC_sbmC"
2078810	2078811	"TERM_WC-2008"	"0"	"TERM_WC_sbmC"
4107849	4106857	"TERM_WC-2009"	"0"	"TERM_WC_sbp"
3687175	3687176	"TERM_WC-201"	"0"	"TERM_WC_bcsBZ"
3064305	3058872	"TERM_WC-2010"	"0"	"TERM_WC_scpA-argK-scpBC"
2928968	2926057	"TERM_WC-2011"	"0"	"TERM_WC_sdaCB"
764275	754181	"TERM_WC-2012"	"0"	"TERM_WC_sdhCDAB-sucABCD"
1994131	1994132	"TERM_WC-2013"	"0"	"TERM_WC_sdiA"
1994131	1994132	"TERM_WC-2014"	"0"	"TERM_WC_sdiA"
1994131	1994132	"TERM_WC-2015"	"0"	"TERM_WC_sdiA"
1994131	1994132	"TERM_WC-2016"	"0"	"TERM_WC_sdiA"
1994131	1994132	"TERM_WC-2017"	"0"	"TERM_WC_sdiA"
1994131	1994132	"TERM_WC-2018"	"0"	"TERM_WC_sdiA"
3780662	3780663	"TERM_WC-2019"	"0"	"TERM_WC_secB-gpsA"
3697919	3694418	"TERM_WC-202"	"0"	"TERM_WC_bcsEFG"
3320192	3320193	"TERM_WC-2020"	"0"	"TERM_WC_secG"
111436	107705	"TERM_WC-2021"	"0"	"TERM_WC_secMA-mutT"
3756037	3756038	"TERM_WC-2022"	"0"	"TERM_WC_selAB"
3756037	3756038	"TERM_WC-2023"	"0"	"TERM_WC_selB"
3834342	3834245	"TERM_WC-2024"	"0"	"TERM_WC_selC"
3055197	3055198	"TERM_WC-2025"	"0"	"TERM_WC_serA"
3055197	3055198	"TERM_WC-2026"	"0"	"TERM_WC_serA"
4623889	4622918	"TERM_WC-2027"	"0"	"TERM_WC_serB"
4625320	4622879	"TERM_WC-2028"	"0"	"TERM_WC_serB-radA"
957967	956818	"TERM_WC-2029"	"0"	"TERM_WC_serC"
3697919	3694345	"TERM_WC-203"	"0"	"TERM_WC_bcsEFG"
959321	956818	"TERM_WC-2030"	"0"	"TERM_WC_serC-aroA"
939946	938588	"TERM_WC-2031"	"0"	"TERM_WC_serS"
1030845	1030846	"TERM_WC-2032"	"0"	"TERM_WC_serT"
2041489	2041490	"TERM_WC-2033"	"0"	"TERM_WC_serU"
2815803	2815804	"TERM_WC-2034"	"0"	"TERM_WC_serV-argVYZQ"
925104	925105	"TERM_WC-2035"	"0"	"TERM_WC_serW"
1096785	1096786	"TERM_WC-2036"	"0"	"TERM_WC_serX"
2263069	2261735	"TERM_WC-2037"	"0"	"TERM_WC_setB"
2263069	2261858	"TERM_WC-2038"	"0"	"TERM_WC_setB"
3836163	3834791	"TERM_WC-2039"	"0"	"TERM_WC_setC"
3693253	3693254	"TERM_WC-204"	"0"	"TERM_WC_bcsQ"
3836163	3834861	"TERM_WC-2040"	"0"	"TERM_WC_setC"
3836163	3834900	"TERM_WC-2041"	"0"	"TERM_WC_setC"
3836163	3834767	"TERM_WC-2042"	"0"	"TERM_WC_setC"
557980	557389	"TERM_WC-2043"	"0"	"TERM_WC_sfmA"
557980	557285	"TERM_WC-2044"	"0"	"TERM_WC_sfmA"
561526	558030	"TERM_WC-2045"	"0"	"TERM_WC_sfmCD"
561526	558026	"TERM_WC-2046"	"0"	"TERM_WC_sfmCD"
563071	561565	"TERM_WC-2047"	"0"	"TERM_WC_sfmHF"
160146	160147	"TERM_WC-2048"	"0"	"TERM_WC_sfsA-dksA"
3333212	3332818	"TERM_WC-2049"	"0"	"TERM_WC_sfsB"
4471360	4471361	"TERM_WC-205"	"0"	"TERM_WC_bdcA"
3333212	3332877	"TERM_WC-2050"	"0"	"TERM_WC_sfsB"
4524126	4524127	"TERM_WC-2051"	"0"	"TERM_WC_sgcXBCQAER"
72226	72227	"TERM_WC-2052"	"0"	"TERM_WC_sgrR-sroA-tbpA-thiPQ"
78802	77367	"TERM_WC-2053"	"0"	"TERM_WC_sgrST-setA"
2052986	2051558	"TERM_WC-2054"	"0"	"TERM_WC_shiA"
2052986	2051590	"TERM_WC-2055"	"0"	"TERM_WC_shiA"
2698136	2698137	"TERM_WC-2056"	"0"	"TERM_WC_shoB"
2151481	2151335	"TERM_WC-2057"	"0"	"TERM_WC_sibA"
2151808	2151670	"TERM_WC-2058"	"0"	"TERM_WC_sibB"
3055016	3054873	"TERM_WC-2059"	"0"	"TERM_WC_sibC"
4472743	4472119	"TERM_WC-206"	"0"	"TERM_WC_bdcR"
3192740	3192741	"TERM_WC-2060"	"0"	"TERM_WC_sibD"
3193116	3193117	"TERM_WC-2061"	"0"	"TERM_WC_sibE"
1417186	1416695	"TERM_WC-2062"	"0"	"TERM_WC_sieB"
2454346	2454347	"TERM_WC-2063"	"0"	"TERM_WC_sixA"
3653239	3651959	"TERM_WC-2064"	"0"	"TERM_WC_slp-dctR"
4630696	4628723	"TERM_WC-2065"	"0"	"TERM_WC_slt"
1718411	1718412	"TERM_WC-2066"	"0"	"TERM_WC_slyA"
1718411	1718412	"TERM_WC-2067"	"0"	"TERM_WC_slyA"
1718411	1718412	"TERM_WC-2068"	"0"	"TERM_WC_slyA"
1718370	1717772	"TERM_WC-2069"	"0"	"TERM_WC_slyB"
1553847	1553848	"TERM_WC-207"	"0"	"TERM_WC_bdm-sra"
1718370	1717801	"TERM_WC-2070"	"0"	"TERM_WC_slyB"
3475926	3475927	"TERM_WC-2071"	"0"	"TERM_WC_slyD"
3475926	3475927	"TERM_WC-2072"	"0"	"TERM_WC_slyD"
3475926	3475927	"TERM_WC-2073"	"0"	"TERM_WC_slyD"
3475883	3475453	"TERM_WC-2074"	"0"	"TERM_WC_slyX"
3430455	3430456	"TERM_WC-2075"	"0"	"TERM_WC_smf"
3430010	3430011	"TERM_WC-2076"	"0"	"TERM_WC_smg"
2751971	2751508	"TERM_WC-2077"	"0"	"TERM_WC_smpA"
2753403	2752789	"TERM_WC-2078"	"0"	"TERM_WC_smpB"
2447182	2446458	"TERM_WC-2079"	"0"	"TERM_WC_smrB"
324798	324799	"TERM_WC-208"	"0"	"TERM_WC_betA"
980012	972627	"TERM_WC-2080"	"0"	"TERM_WC_smtA-mukFEB"
4099456	4098782	"TERM_WC-2081"	"0"	"TERM_WC_sodA"
1733986	1733347	"TERM_WC-2082"	"0"	"TERM_WC_sodB"
1722155	1722156	"TERM_WC-2083"	"0"	"TERM_WC_sodC"
3275826	3274994	"TERM_WC-2084"	"0"	"TERM_WC_sohA-yhaV"
1328408	1327308	"TERM_WC-2085"	"0"	"TERM_WC_sohB"
1328408	1327325	"TERM_WC-2086"	"0"	"TERM_WC_sohB"
1490201	1490140	"TERM_WC-2087"	"0"	"TERM_WC_sokB"
17009	16952	"TERM_WC-2088"	"0"	"TERM_WC_sokC"
1118527	1118528	"TERM_WC-2089"	"0"	"TERM_WC_solA-yceO"
324798	324799	"TERM_WC-209"	"0"	"TERM_WC_betA"
4275080	4275081	"TERM_WC-2090"	"0"	"TERM_WC_soxS"
3080896	3080897	"TERM_WC-2091"	"0"	"TERM_WC_speAB"
3080896	3080897	"TERM_WC-2092"	"0"	"TERM_WC_speB"
3105039	3105040	"TERM_WC-2093"	"0"	"TERM_WC_speC"
716166	716167	"TERM_WC-2094"	"0"	"TERM_WC_speF-potE"
4048033	4047922	"TERM_WC-2095"	"0"	"TERM_WC_spf"
1848720	1846735	"TERM_WC-2096"	"0"	"TERM_WC_sppA"
2268570	2267942	"TERM_WC-2097"	"0"	"TERM_WC_spr"
1553847	1553848	"TERM_WC-2098"	"0"	"TERM_WC_sra"
457949	457950	"TERM_WC-2099"	"0"	"TERM_WC_sraA"
1336533	1333851	"TERM_WC-21"	"0"	"TERM_WC_acnA"
324798	324799	"TERM_WC-210"	"0"	"TERM_WC_betIBA"
3309423	3309247	"TERM_WC-2100"	"0"	"TERM_WC_sraG"
2828803	2823813	"TERM_WC-2101"	"0"	"TERM_WC_srlAEBD-gutM-srlR-gutQ"
2827845	2826882	"TERM_WC-2102"	"0"	"TERM_WC_srlR"
2712255	2710898	"TERM_WC-2103"	"0"	"TERM_WC_srmB"
75513	75514	"TERM_WC-2104"	"0"	"TERM_WC_sroA"
3181832	3181833	"TERM_WC-2105"	"0"	"TERM_WC_sroG-ribB"
4188347	4188348	"TERM_WC-2106"	"0"	"TERM_WC_sroH"
4272687	4272115	"TERM_WC-2107"	"0"	"TERM_WC_ssb"
4272687	4272103	"TERM_WC-2108"	"0"	"TERM_WC_ssb"
4272687	4272034	"TERM_WC-2109"	"0"	"TERM_WC_ssb"
330723	328645	"TERM_WC-211"	"0"	"TERM_WC_betT"
2651364	2650413	"TERM_WC-2110"	"0"	"TERM_WC_sseA"
2652176	2652177	"TERM_WC-2111"	"0"	"TERM_WC_sseB"
2753980	2753608	"TERM_WC-2112"	"0"	"TERM_WC_ssrA"
2753980	2753529	"TERM_WC-2113"	"0"	"TERM_WC_ssrA"
3054814	3053781	"TERM_WC-2114"	"0"	"TERM_WC_ssrS-ygfA"
3054814	3053996	"TERM_WC-2115"	"0"	"TERM_WC_ssrS-ygfA"
3239213	3237885	"TERM_WC-2116"	"0"	"TERM_WC_sstT"
992497	992498	"TERM_WC-2117"	"0"	"TERM_WC_ssuB"
992497	992498	"TERM_WC-2118"	"0"	"TERM_WC_ssuEADCB"
1207737	1207738	"TERM_WC-2119"	"0"	"TERM_WC_stfE-tfaE"
3464268	3464269	"TERM_WC-212"	"0"	"TERM_WC_bfd-bfr"
4157410	4157411	"TERM_WC-2120"	"0"	"TERM_WC_sthA"
2796110	2796111	"TERM_WC-2121"	"0"	"TERM_WC_stpA"
2796110	2796111	"TERM_WC-2122"	"0"	"TERM_WC_stpA"
2796110	2796111	"TERM_WC-2123"	"0"	"TERM_WC_stpA"
764275	757809	"TERM_WC-2124"	"0"	"TERM_WC_sucABCD"
1756895	1756896	"TERM_WC-2125"	"0"	"TERM_WC_sufABCDSE"
1756895	1756896	"TERM_WC-2126"	"0"	"TERM_WC_sufE"
4375218	4374817	"TERM_WC-2127"	"0"	"TERM_WC_sugE"
2662270	2661464	"TERM_WC-2128"	"0"	"TERM_WC_suhB"
1019630	1019631	"TERM_WC-2129"	"0"	"TERM_WC_sulA"
3464268	3464269	"TERM_WC-213"	"0"	"TERM_WC_bfr"
50377	50378	"TERM_WC-2130"	"0"	"TERM_WC_surA-pdxA-rsmA-apaGH"
2866912	2866913	"TERM_WC-2131"	"0"	"TERM_WC_surE-pcm"
2922754	2922755	"TERM_WC-2132"	"0"	"TERM_WC_syd"
4577519	4577520	"TERM_WC-2133"	"0"	"TERM_WC_symE"
4577937	4577858	"TERM_WC-2134"	"0"	"TERM_WC_symR"
4473340	4472806	"TERM_WC-2135"	"0"	"TERM_WC_tabA"
4473340	4472857	"TERM_WC-2136"	"0"	"TERM_WC_tabA"
3712118	3711115	"TERM_WC-2137"	"0"	"TERM_WC_tag-yiaC"
2577641	2576630	"TERM_WC-2138"	"0"	"TERM_WC_talA"
2579664	2576592	"TERM_WC-2139"	"0"	"TERM_WC_talA-tktB"
3043126	3041684	"TERM_WC-214"	"0"	"TERM_WC_bglA"
2579664	2576610	"TERM_WC-2140"	"0"	"TERM_WC_talA-tktB"
1606131	1605245	"TERM_WC-2141"	"0"	"TERM_WC_tam"
4446261	4440293	"TERM_WC-2142"	"0"	"TERM_WC_tamAB-ytfP"
1964414	1964415	"TERM_WC-2143"	"0"	"TERM_WC_tar-tap-cheRBYZ"
2970662	2969591	"TERM_WC-2144"	"0"	"TERM_WC_tas"
4022362	4019932	"TERM_WC-2145"	"0"	"TERM_WC_tatABC"
4022362	4021577	"TERM_WC-2146"	"0"	"TERM_WC_tatD"
658376	658094	"TERM_WC-2147"	"0"	"TERM_WC_tatE"
387873	384429	"TERM_WC-2148"	"0"	"TERM_WC_tauABCD"
2943055	2943056	"TERM_WC-2149"	"0"	"TERM_WC_tcdA"
3896691	3896692	"TERM_WC-215"	"0"	"TERM_WC_bglH-yieLK"
3256304	3256305	"TERM_WC-2150"	"0"	"TERM_WC_tdcABCDEFG"
3256304	3256305	"TERM_WC-2151"	"0"	"TERM_WC_tdcBCDEFG"
3256304	3256305	"TERM_WC-2152"	"0"	"TERM_WC_tdcG"
3265623	3265248	"TERM_WC-2153"	"0"	"TERM_WC_tdcR"
3265623	3265243	"TERM_WC-2154"	"0"	"TERM_WC_tdcR"
3265623	3265250	"TERM_WC-2155"	"0"	"TERM_WC_tdcR"
3265623	3265276	"TERM_WC-2156"	"0"	"TERM_WC_tdcR"
3265623	3265212	"TERM_WC-2157"	"0"	"TERM_WC_tdcR"
1293370	1292716	"TERM_WC-2158"	"0"	"TERM_WC_tdk"
1293370	1292739	"TERM_WC-2159"	"0"	"TERM_WC_tdk"
1168556	1168204	"TERM_WC-216"	"0"	"TERM_WC_bhsA"
1500182	1498560	"TERM_WC-2160"	"0"	"TERM_WC_tehAB"
517561	517562	"TERM_WC-2161"	"0"	"TERM_WC_tesA-ybbO"
473522	473523	"TERM_WC-2162"	"0"	"TERM_WC_tesB"
581323	580757	"TERM_WC-2163"	"0"	"TERM_WC_tfaD"
1207737	1207738	"TERM_WC-2164"	"0"	"TERM_WC_tfaE"
1207737	1207738	"TERM_WC-2165"	"0"	"TERM_WC_tfaE"
1632331	1632332	"TERM_WC-2166"	"0"	"TERM_WC_tfaQ"
2469130	2468825	"TERM_WC-2167"	"0"	"TERM_WC_tfaS"
582286	582098	"TERM_WC-2168"	"0"	"TERM_WC_tfaX"
4188755	4188756	"TERM_WC-2169"	"0"	"TERM_WC_thiCEFSGH"
1168556	1168242	"TERM_WC-217"	"0"	"TERM_WC_bhsA"
2181735	2181736	"TERM_WC-2170"	"0"	"TERM_WC_thiD"
442224	440692	"TERM_WC-2171"	"0"	"TERM_WC_thiI"
2181735	2181736	"TERM_WC-2172"	"0"	"TERM_WC_thiMD"
72226	72227	"TERM_WC-2173"	"0"	"TERM_WC_thiQ"
5023	148	"TERM_WC-2174"	"0"	"TERM_WC_thrLABC"
1798117	1798118	"TERM_WC-2175"	"0"	"TERM_WC_thrS-infC"
1793274	1793275	"TERM_WC-2176"	"0"	"TERM_WC_thrS-infC-rpmI-rplT-pheMST-ihfA"
4175154	4173404	"TERM_WC-2177"	"0"	"TERM_WC_thrU-tyrU-glyT-thrT-tufB"
3421442	3421443	"TERM_WC-2178"	"0"	"TERM_WC_thrV-rrfF"
262173	262065	"TERM_WC-2179"	"0"	"TERM_WC_thrW"
807188	807189	"TERM_WC-218"	"0"	"TERM_WC_bioA"
2962380	2962381	"TERM_WC-2180"	"0"	"TERM_WC_thyA"
455658	454218	"TERM_WC-2181"	"0"	"TERM_WC_tig"
455658	454217	"TERM_WC-2182"	"0"	"TERM_WC_tig"
455658	454346	"TERM_WC-2183"	"0"	"TERM_WC_tig"
213632	212331	"TERM_WC-2184"	"0"	"TERM_WC_tilS"
3077663	3077664	"TERM_WC-2185"	"0"	"TERM_WC_tktA"
2579664	2577330	"TERM_WC-2186"	"0"	"TERM_WC_tktB"
3388602	3388603	"TERM_WC-2187"	"0"	"TERM_WC_tldD"
3388602	3388603	"TERM_WC-2188"	"0"	"TERM_WC_tldD"
2591863	2591864	"TERM_WC-2189"	"0"	"TERM_WC_tmcA"
812173	808525	"TERM_WC-219"	"0"	"TERM_WC_bioBFCD"
3889509	3886434	"TERM_WC-2190"	"0"	"TERM_WC_tnaCAB"
779615	776760	"TERM_WC-2191"	"0"	"TERM_WC_tolB-pal-ybgF"
779615	776783	"TERM_WC-2192"	"0"	"TERM_WC_tolB-pal-ybgF"
3179606	3176026	"TERM_WC-2193"	"0"	"TERM_WC_tolC-ygiABC"
3179606	3176096	"TERM_WC-2194"	"0"	"TERM_WC_tolC-ygiABC"
3179606	3176084	"TERM_WC-2195"	"0"	"TERM_WC_tolC-ygiABC"
3179606	3176034	"TERM_WC-2196"	"0"	"TERM_WC_tolC-ygiABC"
479311	479312	"TERM_WC-2197"	"0"	"TERM_WC_tomB-hha"
1331672	1328907	"TERM_WC-2198"	"0"	"TERM_WC_topA"
1331672	1329004	"TERM_WC-2199"	"0"	"TERM_WC_topA"
134215	131519	"TERM_WC-22"	"0"	"TERM_WC_acnB"
3542093	3542094	"TERM_WC-220"	"0"	"TERM_WC_bioH"
1331672	1328813	"TERM_WC-2200"	"0"	"TERM_WC_topA"
1331672	1328842	"TERM_WC-2201"	"0"	"TERM_WC_topA"
1331672	1328872	"TERM_WC-2202"	"0"	"TERM_WC_topA"
1061624	1057279	"TERM_WC-2203"	"0"	"TERM_WC_torCAD"
2474535	2474332	"TERM_WC-2204"	"0"	"TERM_WC_torI"
1056482	1056483	"TERM_WC-2205"	"0"	"TERM_WC_torR"
1052654	1052655	"TERM_WC-2206"	"0"	"TERM_WC_torS"
1056515	1055445	"TERM_WC-2207"	"0"	"TERM_WC_torT"
1056515	1055443	"TERM_WC-2208"	"0"	"TERM_WC_torT"
1056515	1055430	"TERM_WC-2209"	"0"	"TERM_WC_torT"
3712081	3712082	"TERM_WC-221"	"0"	"TERM_WC_bisC"
1952599	1952600	"TERM_WC-2210"	"0"	"TERM_WC_torYZ"
122694	122695	"TERM_WC-2211"	"0"	"TERM_WC_tp2"
4108760	4108761	"TERM_WC-2212"	"0"	"TERM_WC_tpiA"
4108760	4108761	"TERM_WC-2213"	"0"	"TERM_WC_tpiA"
14171	14080	"TERM_WC-2214"	"0"	"TERM_WC_tpke11"
2494213	2494214	"TERM_WC-2215"	"0"	"TERM_WC_tpke70"
1712298	1710695	"TERM_WC-2216"	"0"	"TERM_WC_tppB"
1286307	1286308	"TERM_WC-2217"	"0"	"TERM_WC_tpr"
1386326	1386327	"TERM_WC-2218"	"0"	"TERM_WC_tpx"
1672974	1671914	"TERM_WC-2219"	"0"	"TERM_WC_tqsA"
3712081	3712082	"TERM_WC-222"	"0"	"TERM_WC_bisC"
1244899	1244900	"TERM_WC-2220"	"0"	"TERM_WC_treA"
4461074	4461075	"TERM_WC-2221"	"0"	"TERM_WC_treBC"
3669267	3667574	"TERM_WC-2222"	"0"	"TERM_WC_treF"
1492137	1490463	"TERM_WC-2223"	"0"	"TERM_WC_trg"
3435919	3434540	"TERM_WC-2224"	"0"	"TERM_WC_trkA"
1423266	1421695	"TERM_WC-2225"	"0"	"TERM_WC_trkG"
1423266	1421765	"TERM_WC-2226"	"0"	"TERM_WC_trkG"
1423266	1421773	"TERM_WC-2227"	"0"	"TERM_WC_trkG"
2441795	2439786	"TERM_WC-2228"	"0"	"TERM_WC_trmC"
3099826	3099827	"TERM_WC-2229"	"0"	"TERM_WC_trmI-yggL"
3712081	3712082	"TERM_WC-223"	"0"	"TERM_WC_bisC"
2660602	2660603	"TERM_WC-2230"	"0"	"TERM_WC_trmJ"
3779714	3779238	"TERM_WC-2231"	"0"	"TERM_WC_trmL"
1314437	1314438	"TERM_WC-2232"	"0"	"TERM_WC_trpA"
1314437	1314438	"TERM_WC-2233"	"0"	"TERM_WC_trpA"
1314437	1314438	"TERM_WC-2234"	"0"	"TERM_WC_trpA"
1314437	1314438	"TERM_WC-2235"	"0"	"TERM_WC_trpA"
1314437	1314438	"TERM_WC-2236"	"0"	"TERM_WC_trpCBA"
3510653	3510654	"TERM_WC-2237"	"0"	"TERM_WC_trpS"
3945058	3944803	"TERM_WC-2238"	"0"	"TERM_WC_trpt"
2868274	2868275	"TERM_WC-2239"	"0"	"TERM_WC_truD"
3712081	3712082	"TERM_WC-224"	"0"	"TERM_WC_bisC"
3964116	3963670	"TERM_WC-2240"	"0"	"TERM_WC_trxA"
3964116	3963710	"TERM_WC-2241"	"0"	"TERM_WC_trxA"
930305	930306	"TERM_WC-2242"	"0"	"TERM_WC_trxB"
2717179	2716697	"TERM_WC-2243"	"0"	"TERM_WC_trxC"
1887972	1887973	"TERM_WC-2244"	"0"	"TERM_WC_tsaB-yeaY"
3207549	3207550	"TERM_WC-2245"	"0"	"TERM_WC_tsaD"
3207549	3207550	"TERM_WC-2246"	"0"	"TERM_WC_tsaD"
4402330	4393608	"TERM_WC-2247"	"0"	"TERM_WC_tsaE-amiB-mutL-miaA-hfq-hflXKC"
3491774	3490541	"TERM_WC-2248"	"0"	"TERM_WC_tsgA"
4591338	4589656	"TERM_WC-2249"	"0"	"TERM_WC_tsr"
4375209	4375210	"TERM_WC-225"	"0"	"TERM_WC_blc"
4591338	4589435	"TERM_WC-2250"	"0"	"TERM_WC_tsr"
1409034	1409035	"TERM_WC-2251"	"0"	"TERM_WC_ttcA"
3207512	3204446	"TERM_WC-2252"	"0"	"TERM_WC_ttdABT"
3203343	3203344	"TERM_WC-2253"	"0"	"TERM_WC_ttdR"
3468164	3468165	"TERM_WC-2254"	"0"	"TERM_WC_tufA"
3468164	3468165	"TERM_WC-2255"	"0"	"TERM_WC_tufA"
1683215	1682197	"TERM_WC-2256"	"0"	"TERM_WC_tus"
3606771	3606772	"TERM_WC-2257"	"0"	"TERM_WC_tusA"
3472697	3472698	"TERM_WC-2258"	"0"	"TERM_WC_tusB"
1029559	1029560	"TERM_WC-2259"	"0"	"TERM_WC_tusE"
1702703	1702536	"TERM_WC-226"	"0"	"TERM_WC_blr"
1447097	1447098	"TERM_WC-2260"	"0"	"TERM_WC_tynA"
4058256	4056403	"TERM_WC-2261"	"0"	"TERM_WC_typA"
4058256	4056253	"TERM_WC-2262"	"0"	"TERM_WC_typA"
1988919	1987669	"TERM_WC-2263"	"0"	"TERM_WC_tyrP"
1988919	1987526	"TERM_WC-2264"	"0"	"TERM_WC_tyrP"
1713047	1713048	"TERM_WC-2265"	"0"	"TERM_WC_tyrS-pdxY"
1713047	1713048	"TERM_WC-2266"	"0"	"TERM_WC_tyrS-pdxY"
1286307	1286308	"TERM_WC-2267"	"0"	"TERM_WC_tyrTV-tpr"
1286307	1286308	"TERM_WC-2268"	"0"	"TERM_WC_tyrV-tpr"
