# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 10, 2021, 12:55:13
"id"	"common_name"	"synonyms"	"type"	"modified_forms"	"gene_id"	"monomer_ids"	"anticodon"	"coding_segments"
"G6632_RNA"	"insZ"	["insZ", "ychG", "b1240", "b1239", "b4573", "ECK1234"]	"pseudo"	[]	"G6632"	["G6632-MONOMER"]	null	[]
"G6633_RNA"	"yciU"	["yciU", "b1248", "ECK1242"]	"mRNA"	[]	"G6633"	["G6633-MONOMER"]	null	[]
"G6634_RNA"	"yciV"	["yciV", "trpH", "b1266", "ECK1260"]	"mRNA"	[]	"G6634"	["G6634-MONOMER"]	null	[]
"G6635_RNA"	"yciO"	["yciO", "b1267", "ECK1261"]	"mRNA"	[]	"G6635"	["G6635-MONOMER"]	null	[]
"G6636_RNA"	"yciQ"	["yciQ", "yciP", "b1268", "ECK1262"]	"mRNA"	[]	"G6636"	["G6636-MONOMER"]	null	[]
"G6637_RNA"	"lapA"	["lapA", "yciS", "b1279", "ECK1274"]	"mRNA"	[]	"G6637"	["G6637-MONOMER"]	null	[]
"G6638_RNA"	"yciT"	["yciT", "deoT", "b1284", "ECK1279"]	"mRNA"	[]	"G6638"	["G6638-MONOMER"]	null	[]
"G6639_RNA"	"pdeR"	["pdeR", "yciR", "gmr", "b1285", "ECK1280"]	"mRNA"	[]	"G6639"	["G6639-MONOMER"]	null	[]
"G6640_RNA"	"yciW"	["yciW", "b1287", "ECK1282"]	"mRNA"	[]	"G6640"	["G6640-MONOMER"]	null	[]
"G6641_RNA"	"ycjD"	["ycjD", "b1289", "ECK1284"]	"mRNA"	[]	"G6641"	["G6641-MONOMER"]	null	[]
"G6642_RNA"	"ymjA"	["ymjA", "b1295", "ECK1290"]	"mRNA"	[]	"G6642"	["G6642-MONOMER"]	null	[]
"G6643_RNA"	"puuP"	["puuP", "ycjJ", "b1296", "ECK1291"]	"mRNA"	[]	"G6643"	["B1296-MONOMER"]	null	[]
"G6644_RNA"	"puuA"	["puuA", "ycjK", "b1297", "ECK1292"]	"mRNA"	[]	"G6644"	["G6644-MONOMER"]	null	[]
"G6645_RNA"	"puuD"	["puuD", "ycjL", "b1298", "ECK1293"]	"mRNA"	[]	"G6645"	["G6645-MONOMER"]	null	[]
"G6646_RNA"	"puuE"	["puuE", "goaG", "b1302", "ECK1297"]	"mRNA"	[]	"G6646"	["G6646-MONOMER"]	null	[]
"G6647_RNA"	"ycjM"	["ycjM", "ggaP", "b1309", "ECK1304"]	"mRNA"	[]	"G6647"	["G6647-MONOMER"]	null	[]
"G6648_RNA"	"ycjN"	["ycjN", "b1310", "ECK1305"]	"mRNA"	[]	"G6648"	["YCJN-MONOMER"]	null	[]
"G6649_RNA"	"ycjO"	["ycjO", "b1311", "ECK1306"]	"mRNA"	[]	"G6649"	["YCJO-MONOMER"]	null	[]
"G6650_RNA"	"ycjP"	["ycjP", "b1312", "ECK1307"]	"mRNA"	[]	"G6650"	["YCJP-MONOMER"]	null	[]
"G6651_RNA"	"ycjQ"	["ycjQ", "b1313", "ECK1308"]	"mRNA"	[]	"G6651"	["G6651-MONOMER"]	null	[]
"G6652_RNA"	"ycjR"	["ycjR", "dte", "b1314", "ECK1309"]	"mRNA"	[]	"G6652"	["G6652-MONOMER"]	null	[]
"G6653_RNA"	"ycjS"	["ycjS", "b1315", "ECK1310"]	"mRNA"	[]	"G6653"	["G6653-MONOMER"]	null	[]
"G6654_RNA"	"ycjT"	["ycjT", "b1316", "ECK1311"]	"mRNA"	[]	"G6654"	["G6654-MONOMER"]	null	[]
"G6655_RNA"	"ycjU"	["ycjU", "pgmB", "b1317", "ECK1312"]	"mRNA"	[]	"G6655"	["G6655-MONOMER"]	null	[]
"G6656_RNA"	"ycjV"	["ycjV", "b1318", "ECK1313"]	"pseudo"	[]	"G6656"	["YCJV-MONOMER"]	null	[]
"G6657_RNA"	"ompG"	["ompG", "b1319", "ECK1315"]	"mRNA"	[]	"G6657"	["G6657-MONOMER"]	null	[]
"G6658_RNA"	"ycjW"	["ycjW", "b1320", "ECK1316"]	"mRNA"	[]	"G6658"	["G6658-MONOMER"]	null	[]
"G6659_RNA"	"ycjX"	["ycjX", "b1321", "ECK1317"]	"mRNA"	[]	"G6659"	["G6659-MONOMER"]	null	[]
"G6660_RNA"	"tpx"	["tpx", "yzzJ", "b1324", "ECK1320"]	"mRNA"	[]	"G6660"	["G6660-MONOMER"]	null	[]
"G6661_RNA"	"ycjG"	["ycjG", "ycjH", "b1325", "ECK1321"]	"mRNA"	[]	"G6661"	["G6661-MONOMER"]	null	[]
"G6662_RNA"	"mpaA"	["mpaA", "ycjI", "b1326", "ECK1322"]	"mRNA"	[]	"G6662"	["G6662-MONOMER"]	null	[]
"G6663_RNA"	"ycjY"	["ycjY", "b1327", "ECK1324"]	"mRNA"	[]	"G6663"	["G6663-MONOMER"]	null	[]
"G6664_RNA"	"pgrR"	["pgrR", "ycjZ", "b1328", "ECK1325"]	"mRNA"	[]	"G6664"	["G6664-MONOMER"]	null	[]
"G6665_RNA"	"mppA"	["mppA", "ynaH", "b1329", "ECK1326"]	"mRNA"	[]	"G6665"	["G6665-MONOMER"]	null	[]
"G6666_RNA"	"ynaI"	["ynaI", "b1330", "ECK1327"]	"mRNA"	[]	"G6666"	["MONOMER0-82"]	null	[]
"G6667_RNA"	"insH4"	["insH4", "trs5-4", "yi52_4", "b1331", "ECK0261"]	"mRNA"	[]	"G6667"	["MONOMER0-4236"]	null	[]
"G6668_RNA"	"ynaJ"	["ynaJ", "b1332", "ECK1328"]	"mRNA"	[]	"G6668"	["G6668-MONOMER"]	null	[]
"G6669_RNA"	"abgB"	["abgB", "ydaI", "b1337", "ECK1333"]	"mRNA"	[]	"G6669"	["G6669-MONOMER"]	null	[]
"G6670_RNA"	"abgA"	["abgA", "ydaJ", "b1338", "ECK1334"]	"mRNA"	[]	"G6670"	["G6670-MONOMER"]	null	[]
"G6671_RNA"	"abgR"	["abgR", "b1339", "ECK1335"]	"mRNA"	[]	"G6671"	["G6671-MONOMER"]	null	[]
"G6672_RNA"	"smrA"	["smrA", "ydaL", "b1340", "ECK1337"]	"mRNA"	[]	"G6672"	["G6672-MONOMER"]	null	[]
"G6673_RNA"	"dgcM"	["dgcM", "ydaM", "b1341", "ECK1338"]	"mRNA"	[]	"G6673"	["G6673-MONOMER"]	null	[]
"G6674_RNA"	"zntB"	["zntB", "ydaN", "b1342", "ECK1339"]	"mRNA"	[]	"G6674"	["G6674-MONOMER"]	null	[]
"G6675_RNA"	"ttcA"	["ttcA", "ydaO", "b1344", "ECK1341"]	"mRNA"	[]	"G6675"	["G6675-MONOMER"]	null	[]
"G6676_RNA"	"intR"	["intR", "ydaP", "b1345", "ECK1342"]	"mRNA"	[]	"G6676"	["G6676-MONOMER"]	null	[]
"G6677_RNA"	"xisR"	["xisR", "ydaQ", "b1346", "ECK1343"]	"mRNA"	[]	"G6677"	["G6677-MONOMER"]	null	[]
"G6678_RNA"	null	["b1354"]	"phantom"	[]	"G6678"	[]	null	[]
"G6679_RNA"	"ydaG"	["ydaG", "gatA", "b1355", "ECK1353"]	"mRNA"	[]	"G6679"	["G6679-MONOMER"]	null	[]
"G6680_RNA"	"racR"	["racR", "rarC", "ydaR", "b1356", "ECK1354"]	"mRNA"	[]	"G6680"	["G6680-MONOMER"]	null	[]
"G6681_RNA"	"ydaS"	["ydaS", "b1357", "ECK1355"]	"mRNA"	[]	"G6681"	["G6681-MONOMER"]	null	[]
"G6682_RNA"	"ydaT"	["ydaT", "b1358", "ECK1356"]	"mRNA"	[]	"G6682"	["G6682-MONOMER"]	null	[]
"G6683_RNA"	"ydaU"	["ydaU", "b1359", "ECK1357"]	"mRNA"	[]	"G6683"	["G6683-MONOMER"]	null	[]
"G6684_RNA"	"ydaV"	["ydaV", "b1360", "ECK1358"]	"mRNA"	[]	"G6684"	["G6684-MONOMER"]	null	[]
"G6685_RNA"	"ydaW"	["ydaW", "b1361", "ECK1359"]	"mRNA"	[]	"G6685"	["G6685-MONOMER"]	null	[]
"G6686_RNA"	"rzpR"	["rzpR", "ydaX", "b1362", "ECK1360"]	"pseudo"	[]	"G6686"	["G6686-MONOMER"]	null	[]
"G6687_RNA"	"b1364"	["b1364", "b1364"]	"phantom"	[]	"G6687"	[]	null	[]
"G6688_RNA"	"ynaK"	["ynaK", "b1365", "ECK1363"]	"mRNA"	[]	"G6688"	["G6688-MONOMER"]	null	[]
"G6689_RNA"	"ydaY"	["ydaY", "b1366", "ECK1364"]	"mRNA"	[]	"G6689"	["G6689-MONOMER"]	null	[]
"G6690_RNA"	null	["b1367"]	"phantom"	[]	"G6690"	[]	null	[]
"G6691_RNA"	"ynaA"	["ynaA", "tmpR", "b1368", "ECK1365"]	"mRNA"	[]	"G6691"	["G6691-MONOMER"]	null	[]
"G6692_RNA"	"lomR"	["lomR", "b1369", "b1371", "b4570", "ECK1366"]	"pseudo"	[]	"G6692"	["G6692-MONOMER"]	null	[]
"G6693_RNA"	"insH5"	["insH5", "yi52_5", "trs5-5", "b1370", "ECK0261"]	"mRNA"	[]	"G6693"	["G6693-MONOMER"]	null	[]
"G6695_RNA"	"stfR"	["stfR", "ynaB", "b1372", "ECK1367"]	"mRNA"	[]	"G6695"	["G6695-MONOMER"]	null	[]
"G6696_RNA"	"tfaR"	["tfaR", "ynaC", "b1373", "ECK1368"]	"mRNA"	[]	"G6696"	["G6696-MONOMER"]	null	[]
"G6697_RNA"	"pinR"	["pinR", "ynaD", "b1374", "ECK1369"]	"mRNA"	[]	"G6697"	["G6697-MONOMER"]	null	[]
"G6698_RNA"	"ynaE"	["ynaE", "b1375", "ECK1370"]	"mRNA"	[]	"G6698"	["G6698-MONOMER"]	null	[]
"G6699_RNA"	"uspF"	["uspF", "yzzL", "ynaF", "UP03", "b1376", "ECK1371"]	"mRNA"	[]	"G6699"	["G6699-MONOMER"]	null	[]
"G6700_RNA"	"ompN"	["ompN", "ynaG", "b1377", "ECK1372"]	"mRNA"	[]	"G6700"	["G6700-MONOMER"]	null	[]
"G6701_RNA"	"ydbK"	["ydbK", "pfo", "b1378", "ECK1374"]	"mRNA"	[]	"G6701"	["G6701-MONOMER"]	null	[]
"G6702_RNA"	"hslJ"	["hslJ", "ydbI", "b1379", "ECK1376"]	"mRNA"	[]	"G6702"	["G6702-MONOMER"]	null	[]
"G6703_RNA"	"ydbH"	["ydbH", "b1381", "ECK1378"]	"mRNA"	[]	"G6703"	["G6703-MONOMER"]	null	[]
"G6704_RNA"	"ynbE"	["ynbE", "b1382", "ECK1379"]	"mRNA"	[]	"G6704"	["G6704-MONOMER"]	null	[]
"G6705_RNA"	"ydbL"	["ydbL", "b1383", "ECK1380"]	"mRNA"	[]	"G6705"	["G6705-MONOMER"]	null	[]
"G6706_RNA"	"feaR"	["feaR", "ydbM", "maoX", "maoB", "b1384", "ECK1381"]	"mRNA"	[]	"G6706"	["G6706-MONOMER"]	null	[]
"G6708_RNA"	"paaZ"	["paaZ", "ydbN", "maoC", "b1387", "ECK1384"]	"mRNA"	[]	"G6708"	["G6708-MONOMER"]	null	[]
"G6709_RNA"	"paaA"	["paaA", "ydbO", "b1388", "ECK1385"]	"mRNA"	[]	"G6709"	["G6709-MONOMER"]	null	[]
"G6710_RNA"	"paaB"	["paaB", "ynbF", "b1389", "ECK1386"]	"mRNA"	[]	"G6710"	["G6710-MONOMER"]	null	[]
"G6711_RNA"	"paaC"	["paaC", "ydbP", "b1390", "ECK1387"]	"mRNA"	[]	"G6711"	["G6711-MONOMER"]	null	[]
"G6712_RNA"	"paaD"	["paaD", "ydbQ", "b1391", "ECK1388"]	"mRNA"	[]	"G6712"	["G6712-MONOMER"]	null	[]
"G6713_RNA"	"paaE"	["paaE", "ydbR", "b1392", "ECK1389"]	"mRNA"	[]	"G6713"	["G6713-MONOMER"]	null	[]
"G6714_RNA"	"paaF"	["paaF", "ydbR", "ydbS", "b1393", "ECK1390"]	"mRNA"	[]	"G6714"	["G6714-MONOMER"]	null	[]
"G6715_RNA"	"paaG"	["paaG", "ydbT", "b1394", "ECK1391"]	"mRNA"	[]	"G6715"	["G6715-MONOMER"]	null	[]
"G6716_RNA"	"paaH"	["paaH", "hbdH", "ydbU", "b1395", "ECK1392"]	"mRNA"	[]	"G6716"	["G6716-MONOMER"]	null	[]
"G6717_RNA"	"paaI"	["paaI", "ydbV", "b1396", "ECK1393"]	"mRNA"	[]	"G6717"	["G6717-MONOMER"]	null	[]
"G6718_RNA"	"paaJ"	["paaJ", "ydbW", "b1397", "ECK1394"]	"mRNA"	[]	"G6718"	["G6718-MONOMER"]	null	[]
"G6719_RNA"	"paaK"	["paaK", "b1398", "ECK1395"]	"mRNA"	[]	"G6719"	["G6719-MONOMER"]	null	[]
"G6720_RNA"	"paaX"	["paaX", "ydbY", "b1399", "ECK1396"]	"mRNA"	[]	"G6720"	["G6720-MONOMER"]	null	[]
"G6721_RNA"	"paaY"	["paaY", "ydbZ", "b1400", "ECK1397"]	"mRNA"	[]	"G6721"	["G6721-MONOMER"]	null	[]
"G6722_RNA"	"ydbA"	["ydbA", "b1401", "b1405", "b4492", "ECK1398"]	"pseudo"	[]	"G6722"	["G6722-MONOMER"]	null	[]
"G6723_RNA"	"insD2"	["insD2", "yi22-2", "b1402", "ECK0358"]	"mRNA"	[]	"G6723"	["MONOMER0-4444"]	null	[]
"G6724_RNA"	"insC2"	["insC2", "yi21-2", "b1403", "ECK0357"]	"mRNA"	[]	"G6724"	["MONOMER0-4250"]	null	[]
"G6725_RNA"	"insI2"	["insI2", "tra8-2", "b1404", "ECK0258"]	"mRNA"	[]	"G6725"	["G6725-MONOMER"]	null	[]
"G6727_RNA"	"ynbA"	["ynbA", "b1408", "ECK1401"]	"mRNA"	[]	"G6727"	["G6727-MONOMER"]	null	[]
"G6728_RNA"	"ynbB"	["ynbB", "b1409", "ECK1402"]	"mRNA"	[]	"G6728"	["G6728-MONOMER"]	null	[]
"G6729_RNA"	"ynbC"	["ynbC", "b1410", "ECK1403"]	"mRNA"	[]	"G6729"	["G6729-MONOMER"]	null	[]
"G6730_RNA"	"ynbD"	["ynbD", "b1411", "ECK1404"]	"mRNA"	[]	"G6730"	["G6730-MONOMER"]	null	[]
"G6731_RNA"	"azoR"	["azoR", "acpD", "b1412", "ECK1405"]	"mRNA"	[]	"G6731"	["G6731-MONOMER"]	null	[]
"G6732_RNA"	"hrpA"	["hrpA", "b1413", "ECK1406"]	"mRNA"	[]	"G6732"	["G6732-MONOMER"]	null	[]
"G6736_RNA"	"mokB"	["mokB", "b1420", "ECK1413"]	"mRNA"	[]	"G6736"	["G6736-MONOMER"]	null	[]
"G6737_RNA"	"ydcI"	["ydcI", "b1422", "ECK1416"]	"mRNA"	[]	"G6737"	["G6737-MONOMER"]	null	[]
"G6738_RNA"	"ydcJ"	["ydcJ", "b1423", "ECK1417"]	"mRNA"	[]	"G6738"	["G6738-MONOMER"]	null	[]
"G6740_RNA"	null	["b1425"]	"phantom"	[]	"G6740"	[]	null	[]
"G6741_RNA"	"ydcK"	["ydcK", "b1428", "ECK1421"]	"mRNA"	[]	"G6741"	["G6741-MONOMER"]	null	[]
"G6742_RNA"	"ydcL"	["ydcL", "b1431", "ECK1424"]	"mRNA"	[]	"G6742"	["G6742-MONOMER"]	null	[]
"G6743_RNA"	"insQ"	["insQ", "ydcM", "b1432", "ECK1426"]	"mRNA"	[]	"G6743"	["G6743-MONOMER"]	null	[]
"G6744_RNA"	"ydcO"	["ydcO", "b1433", "ECK1427"]	"mRNA"	[]	"G6744"	["B1433-MONOMER"]	null	[]
"G6745_RNA"	"sutR"	["sutR", "ydcN", "b1434", "ECK1428"]	"mRNA"	[]	"G6745"	["G6745-MONOMER"]	null	[]
"G6746_RNA"	"rlhA"	["rlhA", "ydcP", "b1435", "ECK1429"]	"mRNA"	[]	"G6746"	["G6746-MONOMER"]	null	[]
"G6747_RNA"	"yncJ"	["yncJ", "b1436", "ECK1430"]	"mRNA"	[]	"G6747"	["G6747-MONOMER"]	null	[]
"G6748_RNA"	null	["b1437"]	"phantom"	[]	"G6748"	[]	null	[]
"G6749_RNA"	"hicB"	["hicB", "ydcQ", "b1438", "ECK1432"]	"mRNA"	[]	"G6749"	["G6749-MONOMER"]	null	[]
"G6750_RNA"	"ydcR"	["ydcR", "b1439", "ECK1433"]	"mRNA"	[]	"G6750"	["G6750-MONOMER"]	null	[]
"G6751_RNA"	"ydcS"	["ydcS", "b1440", "ECK1434"]	"mRNA"	[]	"G6751"	["YDCS-MONOMER"]	null	[]
"G6752_RNA"	"ydcT"	["ydcT", "b1441", "ECK1435"]	"mRNA"	[]	"G6752"	["YDCT-MONOMER"]	null	[]
"G6753_RNA"	"ydcU"	["ydcU", "b1442", "ECK1436"]	"mRNA"	[]	"G6753"	["YDCU-MONOMER"]	null	[]
"G6754_RNA"	"ydcV"	["ydcV", "b1443", "ECK1437"]	"mRNA"	[]	"G6754"	["YDCV-MONOMER"]	null	[]
"G6755_RNA"	"patD"	["patD", "prr", "ydcW", "b1444", "ECK1438"]	"mRNA"	[]	"G6755"	["G6755-MONOMER"]	null	[]
"G6756_RNA"	"ortT"	["ortT", "ydcX", "b1445", "ECK1439"]	"mRNA"	[]	"G6756"	["G6756-MONOMER"]	null	[]
"G6757_RNA"	"ydcY"	["ydcY", "b1446", "ECK1440"]	"mRNA"	[]	"G6757"	["G6757-MONOMER"]	null	[]
"G6758_RNA"	"ydcZ"	["ydcZ", "b1447", "ECK1441"]	"mRNA"	[]	"G6758"	["G6758-MONOMER"]	null	[]
"G6759_RNA"	"mnaT"	["mnaT", "yncA", "b1448", "ECK1442"]	"mRNA"	[]	"G6759"	["G6759-MONOMER"]	null	[]
"G6760_RNA"	"curA"	["curA", "yncB", "b1449", "ECK1443"]	"mRNA"	[]	"G6760"	["G6760-MONOMER"]	null	[]
"G6761_RNA"	"mcbR"	["mcbR", "yncC", "b1450", "ECK1444"]	"mRNA"	[]	"G6761"	["G6761-MONOMER"]	null	[]
"G6762_RNA"	"yncD"	["yncD", "b1451", "ECK1445"]	"mRNA"	[]	"G6762"	["G6762-MONOMER"]	null	[]
"G6763_RNA"	"yncE"	["yncE", "b1452", "ECK1446"]	"mRNA"	[]	"G6763"	["G6763-MONOMER"]	null	[]
"G6764_RNA"	"ansP"	["ansP", "yncF", "b1453", "ECK1447"]	"mRNA"	[]	"G6764"	["ANSP-MONOMER"]	null	[]
"G6765_RNA"	"yncG"	["yncG", "b1454", "ECK1448"]	"mRNA"	[]	"G6765"	["G6765-MONOMER"]	null	[]
"G6766_RNA"	"yncH"	["yncH", "b1455", "ECK1449"]	"mRNA"	[]	"G6766"	["G6766-MONOMER"]	null	[]
"G6767_RNA"	"yncI"	["yncI", "yncM", "b1458", "ECK1453", "b1459", "ECK1452"]	"pseudo"	[]	"G6767"	["G6767-MONOMER"]	null	[]
"G6769_RNA"	"yddH"	["yddH", "b1462", "ECK1456"]	"mRNA"	[]	"G6769"	["G6769-MONOMER"]	null	[]
"G6770_RNA"	"nhoA"	["nhoA", "yddI", "b1463", "ECK1457"]	"mRNA"	[]	"G6770"	["G6770-MONOMER"]	null	[]
"G6771_RNA"	"yddJ"	["yddJ", "b1470", "ECK1464"]	"pseudo"	[]	"G6771"	["G6771-MONOMER"]	null	[]
"G6772_RNA"	"yddK"	["yddK", "b1471", "ECK1465"]	"mRNA"	[]	"G6772"	["G6772-MONOMER"]	null	[]
"G6773_RNA"	"yddL"	["yddL", "b1472", "ECK1466"]	"mRNA"	[]	"G6773"	["G6773-MONOMER"]	null	[]
"G6774_RNA"	"yddM"	["yddM", "b1477", "ECK1471"]	"mRNA"	[]	"G6774"	["G6774-MONOMER"]	null	[]
"G6775_RNA"	"adhP"	["adhP", "yddN", "b1478", "ECK1472"]	"mRNA"	[]	"G6775"	["ADHP-MONOMER"]	null	[]
"G6776_RNA"	"bdm"	["bdm", "yddX", "b1481", "ECK1475"]	"mRNA"	[]	"G6776"	["G6776-MONOMER"]	null	[]
"G6777_RNA"	"ddpF"	["ddpF", "yddO", "b1483", "ECK1477"]	"mRNA"	[]	"G6777"	["YDDO-MONOMER"]	null	[]
"G6778_RNA"	"ddpD"	["ddpD", "yddP", "b1484", "ECK1478"]	"mRNA"	[]	"G6778"	["YDDP-MONOMER"]	null	[]
"G6779_RNA"	"ddpC"	["ddpC", "yddQ", "b1485", "ECK1479"]	"mRNA"	[]	"G6779"	["YDDQ-MONOMER"]	null	[]
"G6780_RNA"	"ddpB"	["ddpB", "yddR", "b1486", "ECK1480"]	"mRNA"	[]	"G6780"	["YDDR-MONOMER"]	null	[]
"G6781_RNA"	"ddpA"	["ddpA", "yddS", "b1487", "ECK1481"]	"mRNA"	[]	"G6781"	["YDDS-MONOMER"]	null	[]
"G6782_RNA"	"ddpX"	["ddpX", "vanX", "yddT", "b1488", "ECK1482"]	"mRNA"	[]	"G6782"	["G6782-MONOMER"]	null	[]
"G6783_RNA"	"dosP"	["dosP", "yddU", "dos", "pdeO", "b1489", "ECK1483"]	"mRNA"	[]	"G6783"	["G6783-MONOMER"]	null	[]
"G6784_RNA"	"dosC"	["dosC", "yddV", "dgcO", "b1490", "ECK1484"]	"mRNA"	[]	"G6784"	["G6784-MONOMER"]	null	[]
"G6785_RNA"	"digH"	["digH", "yddW", "b1491", "ECK1485"]	"mRNA"	[]	"G6785"	["G6785-MONOMER"]	null	[]
"G6786_RNA"	"gadC"	["gadC", "acsA", "xasA", "b1492", "ECK1486"]	"mRNA"	[]	"G6786"	["XASA-MONOMER"]	null	[]
"G6787_RNA"	"ydeM"	["ydeM", "b1497", "ECK1491"]	"mRNA"	[]	"G6787"	["G6787-MONOMER"]	null	[]
"G6788_RNA"	"ydeN"	["ydeN", "b1498", "ECK1492"]	"mRNA"	[]	"G6788"	["G6788-MONOMER"]	null	[]
"G6789_RNA"	"ydeO"	["ydeO", "b1499", "ECK1493"]	"mRNA"	[]	"G6789"	["G6789-MONOMER"]	null	[]
"G6790_RNA"	"safA"	["safA", "yneN", "b1500", "ECK4475"]	"mRNA"	[]	"G6790"	["MONOMER0-2841"]	null	[]
"G6791_RNA"	"ydeP"	["ydeP", "b1501", "ECK1494"]	"mRNA"	[]	"G6791"	["G6791-MONOMER"]	null	[]
"G6792_RNA"	"ydeQ"	["ydeQ", "b1502", "ECK1495"]	"mRNA"	[]	"G6792"	["G6792-MONOMER"]	null	[]
"G6793_RNA"	"ydeR"	["ydeR", "b1503", "ECK1496"]	"mRNA"	[]	"G6793"	["G6793-MONOMER"]	null	[]
"G6794_RNA"	"ydeS"	["ydeS", "b1504", "ECK1497"]	"mRNA"	[]	"G6794"	["G6794-MONOMER"]	null	[]
"G6795_RNA"	"ydeT"	["ydeT", "fmlC", "b1505", "ECK1498"]	"mRNA"	[]	"G6795"	["G6795-MONOMER"]	null	[]
"G6796_RNA"	"yneL"	["yneL", "b1506", "ECK1499"]	"pseudo"	[]	"G6796"	["G6796-MONOMER"]	null	[]
"G6798_RNA"	"lsrK"	["lsrK", "ydeV", "b1511", "ECK1504"]	"mRNA"	[]	"G6798"	["G6798-MONOMER"]	null	[]
"G6799_RNA"	"lsrR"	["lsrR", "ydeW", "b1512", "ECK1505"]	"mRNA"	[]	"G6799"	["G6799-MONOMER"]	null	[]
"G6800_RNA"	"lsrA"	["lsrA", "ego", "ydeX", "b1513", "ECK1506"]	"mRNA"	[]	"G6800"	["YDEX-MONOMER"]	null	[]
"G6801_RNA"	"lsrC"	["lsrC", "ydeY", "b1514", "ECK1507"]	"mRNA"	[]	"G6801"	["YDEY-MONOMER"]	null	[]
"G6802_RNA"	"lsrD"	["lsrD", "ydeZ", "b1515", "ECK1508"]	"mRNA"	[]	"G6802"	["YDEZ-MONOMER"]	null	[]
"G6803_RNA"	"lsrB"	["lsrB", "yneA", "b1516", "ECK1509"]	"mRNA"	[]	"G6803"	["YNEA-MONOMER"]	null	[]
"G6804_RNA"	"lsrF"	["lsrF", "yneB", "b1517", "ECK1510"]	"mRNA"	[]	"G6804"	["G6804-MONOMER"]	null	[]
"G6805_RNA"	"lsrG"	["lsrG", "yneC", "b1518", "ECK1511"]	"mRNA"	[]	"G6805"	["G6805-MONOMER"]	null	[]
"G6806_RNA"	"tam"	["tam", "yneD", "lsrE", "b1519", "ECK1512"]	"mRNA"	[]	"G6806"	["G6806-MONOMER"]	null	[]
"G6807_RNA"	"yneE"	["yneE", "b1520", "ECK1513"]	"mRNA"	[]	"G6807"	["G6807-MONOMER"]	null	[]
"G6808_RNA"	"dgcF"	["dgcF", "yneF", "b1522", "ECK1515"]	"mRNA"	[]	"G6808"	["G6808-MONOMER"]	null	[]
"G6809_RNA"	"yneG"	["yneG", "b1523", "ECK1516"]	"mRNA"	[]	"G6809"	["G6809-MONOMER"]	null	[]
"G6810_RNA"	"glsB"	["glsB", "yneH", "b1524", "ECK1517"]	"mRNA"	[]	"G6810"	["G6810-MONOMER"]	null	[]
"G6811_RNA"	"sad"	["sad", "yneI", "b1525", "ECK1518"]	"mRNA"	[]	"G6811"	["G6811-MONOMER"]	null	[]
"G6812_RNA"	"yneJ"	["yneJ", "b1526", "ECK1519"]	"mRNA"	[]	"G6812"	["G6812-MONOMER"]	null	[]
"G6813_RNA"	"yneK"	["yneK", "b1527", "ECK1520"]	"mRNA"	[]	"G6813"	["G6813-MONOMER"]	null	[]
"G6814_RNA"	"ydfH"	["ydfH", "b1540", "ECK1533"]	"mRNA"	[]	"G6814"	["G6814-MONOMER"]	null	[]
"G6815_RNA"	"ydfZ"	["ydfZ", "b1541", "ECK1534"]	"mRNA"	[]	"G6815"	["G6815-MONOMER"]	null	[]
"G6816_RNA"	"ydfI"	["ydfI", "b1542", "ECK1535"]	"mRNA"	[]	"G6816"	["G6816-MONOMER"]	null	[]
"G6817_RNA"	"ydfJ"	["ydfJ", "ydfJ_2", "b1543", "ECK1536"]	"mRNA"	[]	"G6817"	["B1543-MONOMER"]	null	[]
"G6818_RNA"	"ydfK"	["ydfK", "b1544", "ECK1537"]	"mRNA"	[]	"G6818"	["G6818-MONOMER"]	null	[]
"G6819_RNA"	"pinQ"	["pinQ", "ydfL", "b1545", "ECK1538"]	"mRNA"	[]	"G6819"	["G6819-MONOMER"]	null	[]
"G6820_RNA"	"tfaQ"	["tfaQ", "ydfM", "b1546", "ECK1539"]	"mRNA"	[]	"G6820"	["G6820-MONOMER"]	null	[]
"G6821_RNA"	"stfQ"	["stfQ", "ydfN", "b1547", "ECK1540"]	"mRNA"	[]	"G6821"	["G6821-MONOMER"]	null	[]
"G6822_RNA"	"ydfO"	["ydfO", "b1549", "ECK1543"]	"mRNA"	[]	"G6822"	["G6822-MONOMER"]	null	[]
"G6823_RNA"	"gnsB"	["gnsB", "ydfY", "b1550", "ECK1544"]	"mRNA"	[]	"G6823"	["G6823-MONOMER"]	null	[]
"G6824_RNA"	"ynfN"	["ynfN", "b1551", "ECK1545"]	"mRNA"	[]	"G6824"	["G6824-MONOMER"]	null	[]
"G6825_RNA"	"cspI"	["cspI", "cspJ", "b1552", "ECK1546"]	"mRNA"	[]	"G6825"	["G6825-MONOMER"]	null	[]
"G6826_RNA"	"rzpQ"	["rzpQ", "ydfP", "b1553", "ECK1547"]	"mRNA"	[]	"G6826"	["G6826-MONOMER"]	null	[]
"G6827_RNA"	"rrrQ"	["rrrQ", "ydfQ", "b1554", "ECK1548"]	"mRNA"	[]	"G6827"	["G6827-MONOMER"]	null	[]
"G6828_RNA"	"ydfR"	["ydfR", "b1555", "ECK1549"]	"mRNA"	[]	"G6828"	["G6828-MONOMER"]	null	[]
